id_station;adresse;cp;fermeture;latitude;longitude;marque;nom;ouverture;pop;saufjour;services;ville
44290001;;44290;;47.63143;-1.837;Système U;Super U GUEMENE PENFAO;;R;;;
34490002;;34490;;43.37666;3.17793;Intermarché;INTERMARCHE LIGNAN S/ORB;;R;;;
69330005;;69330;;45.78181;5.0054;Intermarché;GRAND LARGE DISTRIBUTION;;R;;;
31530003;;31530;;43.69811;1.21915;Ecomarché;INTERMARCHE SAINT PAUL SUR SAVE;;R;;;
13006004;;13006;;43.2848;5.39051;Total;MEDITERRANEE;;R;;;
78420003;;78420;;;;;;;R;;;
45360005;;45360;;47.58749;2.75825;Indépendant sans enseigne;SUPERMARCHE G20;;R;;;
22980001;;22980;;48.43202;-2.15762;Elan;GARAGE DE L' AVENIR SARL;;R;;;
26200003;;26200;;44.5438;4.74652;Esso Express;ESSO MEDITERRANEE;;R;;;
86200001;;86200;;47.00648;0.08672;Total;SARL DELACOTE -LOUDUN;;R;;;
13014012;;13014;;43.31853;5.37992;BP;BP MARSEILLE PARKING JOF;;R;;;
18000019;;18000;;;;;;;R;;;
44300001;;44300;;47.2535;-1.55999;Système U;U Express NANTES Petit Port;;R;;;
88500001;;88500;;48.30442;6.13137;Carrefour Market;Carrefour Market;;R;;;
42500009;;42500;;0;0;Agip;AGIP CHAMBON SUD RN 88 SENS LE PUY-ST ETIENNE;;R;;;
63170001;;63170;;45.75394;3.12988;Auchan;AUCHAN AUBIERE;;R;;;
87380001;;87380;;;;;;;R;;;
21121004;;21121;;;;;;;R;;;
1310003;;01310;;46.25611;5.05695;Casino;casino;;R;;;
64140005;;64140;;;;;;;R;;;
1230001;;01230;;;;;;;R;;;
69151001;;69150;;;;;;;R;;;
18000011;;18000;;47.06484;2.39817;Simply Market;SIMPLY MARKET;;R;;;
86130006;;86130;;46.66629;0.44364;Système U;Super U St GEORGES LES BAILLARGEAUX;;R;;;
13680003;;13680;;;;;;;R;;;
46300003;;46300;;44.72116;1.36975;Carrefour Market;Carrefour Market;;R;;;
50330001;;50330;;;;;;;R;;;
76440002;;76440;;49.61144;1.55048;BP;BP FORGES LES EAUX RELAIS MER;;R;;;
58800002;;58800;;47.25489;3.68314;Weldom;WELDOM CORBIGNY;;R;;;
40300001;;40300;;43.52794;-1.15065;Indépendant sans enseigne;ROMPETROL;;A;;;
80110001;;80110;;49.78793;2.46915;Total;GGE DE L'ESPINOY;;R;;;
14970001;;14970;;49.23708;-0.28543;Simply Market;SIMPLY MARKET  SARL BENIDIS;;R;;;
13200015;;13200;;;;;;;R;;;
58160003;;58160;;46.94167;3.25919;Intermarché;INTERMARCHE IMPHY;;R;;;
13740002;;13740;;43.36674;5.24645;Casino;CASINO SUPERMARCHE;;R;;;
67150001;;67150;;48.41494;7.63557;Esso Express;ESSO DE L'ILL;;R;;;
93160008;;93160;;;;;;;R;;;
28200003;;28200;;48.06712;1.30218;Leclerc;DUNOIS DISTRIBUTION;;R;;;
24200004;;24200;;44.87591;1.21871;Avia;SARL BMVO DISTRBUTION;;R;;;
53200003;;53200;;47.83618;-0.68867;Total;HAUT ANJOU AUTOMOBILES;;R;;;
30021001;;30021;;43.81723;4.39226;Carrefour;CARREFOUR NIMES SUD;;R;;;
33780001;;33780;;45.5143;-1.11272;Carrefour Market;Carrefour Market;;R;;;
4100005;;04100;;;;;;;R;;;
15110003;;15110;;44.85651;3.007;Indépendant sans enseigne;ESBRAT ROCHE CHAUDES AIGUES;;R;;;
95360001;;95360;;48.96227;2.3384;Intermarché;INTERMARCHE MONTMAGNY;;R;;;
2100005;;02100;;;;;;;R;;;
85310002;;85310;;46.5821;-1.37539;Elan;GUERINEAU;;R;;;
34410001;;34410;;;;;;;R;;;
69005004;;69005;;;;;;;R;;;
95190002;;95190;;49.01583;2.46974;Total;RELAIS GRAND PRE;;R;;;
13011018;;13011;;;;;;;R;;;
46130002;;46130;;;;;;;R;;;
69800006;;69800;;45.68266;4.954;BP;BP ST PRIEST;;R;;;
74910003;;74910;;45.96065;5.83663;Carrefour Market;Carrefour Market;;R;;;
28320002;;28320;;48.5323;1.68399;Carrefour Market;Carrefour Market;;R;;;
26260002;;26260;;45.12043;4.98547;Netto;NETTO SAINT DONAT SUR L'HERBASSE;;R;;;
76430007;;76430;;;;;;;R;;;
92700014;;92700;;48.91076;2.23455;BP;BP COLOMBES CHARLEBOURG;;R;;;
13140008;;13140;;43.58515;5.00513;Total;Relais du Mas Neuf;;R;;;
13500011;;13500;;;;;;;R;;;
47320003;;47320;;44.35493;0.37643;Carrefour Contact;CARREFOUR CONTACT - SARL RECAMIL;;R;;;
47110002;;47110;;44.38144;0.53233;Elan;Sarl MASCARIN;;R;;;
51230001;;51230;;48.75901;3.98578;Carrefour Contact;CARREFOUR CONTACT;;R;;;
26500002;;26500;;44.96779;4.88578;Total Access;CMS VALENCE NORD;;R;;;
84210002;;84210;;43.9945;5.05166;Indépendant sans enseigne;RELAIS DES FONTAINES;;R;;;
76300001;;76300;;;;;;;R;;;
30110003;;30110;;44.21052;4.03223;Intermarché;INTERMARCHE LA GRAND COMBE;;R;;;
32600003;;32600;;;;;;;R;;;
13100015;;13100;;;;;;;R;;;
78110003;;78110;;48.89998;2.12422;BP;BP LE VESINET;;R;;;
66300008;;66300;;;;;;;A;;;
59720001;;59720;;50.25387;3.95689;Auchan;AUCHAN   LOUVROIL;;R;;;
51300003;;51300;;;;;;;R;;;
82140001;;82140;;;;;;;R;;;
6600008;;06600;;43.57442;7.12399;Esso Express;ESSO DU CAP;;R;;;
78400001;;78400;;;;;;;R;;;
67190009;;67190;;;;;;;R;;;
80480001;;80480;;49.86991;2.24101;Esso Express;ESSO DE NORMANDIE;;R;;;
12150002;;12150;;44.32933;3.06911;Total;MMEGASQ BERNADETTE;;R;;;
53150001;;53150;;48.14066;-0.55581;Intermarché;INTERMARCHE CONTACT  MONTSURS;;R;;;
31130008;;31130;;;;;;;R;;;
25000015;;25000;;;;;;;R;;;
73200005;;73200;;45.66109;6.38171;Intermarché;INTERMARCHE ALBERTVILLE;;R;;;
95000011;;95000;;49.03199;2.06858;BP;BP CERGY LHAUTIL 8 à Huit;;R;;;
13500005;;13500;;43.41302;5.01731;Esso Express;ESSO CROIX SAINTE;;R;;;
17138007;;17138;;;;;;;R;;;
42470001;;42470;;45.94656;4.22051;Total;SARL FILS PONTILLE;;R;;;
43100003;;43100;;45.28982;3.38717;Casino;CASINO SUPERMARCHE;;R;;;
71118001;;71118;;46.38159;4.85117;Intermarché;ECOMARCHE ST MARTIN BELLE ROCHE;;R;;;
92190001;;92190;;;;;;;R;;;
2140002;;02140;;49.83535;3.90963;Carrefour Market;Carrefour Market;;R;;;
80600004;;80600;;50.16063;2.35332;Total;EOR DOULLENS GOGETI;;R;;;
59200008;;59200;;;;;;;R;;;
56000005;;56000;;47.63926;-2.776;Système U;U EXPRESS;;R;;;
20189001;;20000;;41.94279;8.7525;BP;SARL PAOLETTI PRODUITS PETROLIERS;;R;;;
92320004;;92320;;48.80321;2.28777;Total;Total relais de paroseaux;;R;;;
11000014;;11000;;43.21506;2.3452;Dyneff;STATION DYNEFF IENA;;R;;;
59790002;;59790;;;;;;;R;;;
77230001;;77230;;49.03299;2.63534;Total;VILLENEUVE DAM LEYDAM;;R;;;
33340003;;33340;;45.28885;-0.923802;Leclerc;SAS SODIL;;R;;;
31310004;;31310;;;;;;;R;;;
62310002;;62310;;;;;;;R;;;
49000013;;49000;;;;;;;R;;;
69004010;;69004;;45.78111;4.82769;BP;BP LYON CROIX ROUSSE 8 à Huit;;R;;;
49123001;;49123;;47.40757;-0.92848;Intermarché;INTERMARCHE;;R;;;
35260001;;35260;;;;;;;R;;;
33570001;;33570;;;;;;;R;;;
89290005;;89290;;47.70251;3.62841;Indépendant sans enseigne;STATION SERVICE VINCELLLOISE;;R;;;
57070004;;57070;;;;;;;R;;;
89000001;;89000;;47.81593;3.57244;Géant;GEANT CASINO;;R;;;
35590005;;35590;;;;;;;A;;;
13009007;;13009;;;;;;;R;;;
69004007;;69004;;;;;;;R;;;
78990007;;78990;;;;;;;R;;;
83000008;;83000;;43.11771;5.94101;Total Access;TOTAL ACCESS TOULON LA RODE;;R;;;
84120002;;84120;;;;;;;R;;;
46000006;;46000;;44.46169;1.45043;Intermarché;1er INTERMARCHE cahors terre rouge;;R;;;
22810002;;22810;;;;;;;R;;;
13004002;;13004;;;;;;;R;;;
25660002;;25660;;47.22077;6.11596;Système U;Ancopi;;R;;;
17700004;;17700;;46.10868;-0.76827;Intermarché;INTERMARCHE SURGERES;;R;;;
91380010;;91380;;;;;;;R;;;
78220002;;78220;;48.80394;2.1679;Indépendant sans enseigne;TUDY 2 STATION SERVICE;;R;;;
38100003;;38100;;45.17108;5.72398;BP;BP GRENOBLE BELLEDONNE;;R;;;
62002001;;62000;;50.29092;2.78399;Total;RELAIS ARRAS ROSATI;;R;;;
9300003;;09300;;;;;;;R;;;
28500003;;28500;;48.76003;1.24037;Total Access;RELAIS BOIS DE VERT;;R;;;
69490003;;69490;;;;;;;R;;;
56670002;;56670;;;;;;;R;;;
69570004;;69570;;45.8151;4.7686;Total;RELAIS TOTAL DE BRUYERES PAISY;;A;;;
34130002;;34130;;43.64045;3.96441;Leclerc;S.A.S HYPER SAINT AUNES;;R;;;
37310001;;37310;;47.1544;0.997046;Esso;ESSO PELEJA;;R;;;
15100006;;15100;;45.03471;3.08871;Intermarché;INTERMARCHE ST FLOUR;;R;;;
67220002;;45230;;;;;;;R;;;
92300007;;92300;;48.89616;2.28689;BP;BP LEVALLOIS PRESIDENT WILSON 8 à Huit;;R;;;
10130004;;10130;;48.09934;3.91999;Intermarché;INTERMARCHE AUXON ADISAUX;;R;;;
78180010;;78180;;;;;;;R;;;
75015027;;75015;;;;;;;R;;;
62219001;;62219;;50.73779;2.27304;Auchan;AUCHAN;;R;;;
49380001;;49380;;47.2698;-0.50396;Système U;Super U THOUARCE;;R;;;
44250004;;44250;;47.24259;-2.15731;Total;GARAGE DE L'ESTUAIRE;;R;;;
57690002;;57690;;49.05207;6.57636;Indépendant sans enseigne;STAND 57;;R;;;
71600001;;71600;;46.44572;4.11965;Total;Relais Lagarde Paray Le Monial;;R;;;
47600004;;47600;;44.14302;0.331825;Leader Price;LEADER PRICE;;R;;;
64510001;;64510;;43.24945;-0.279435;Intermarché;INTERMARCHE BORDES;;R;;;
63410002;;63820;;45.66584;2.67313;Agip;AGIP PEAGE DE ST JULIEN SANCY A89 double sens;;A;;;
27350003;;27350;;49.37127;0.62859;Total;Station Service Medine;;R;;;
39100006;;39100;;47.10875;5.50677;Intermarché;INTERMARCHE DOLE;;R;;;
59200003;;59200;;50.71283;3.15554;Esso Express;ESSO DE LA MARNE;;R;;;
71500003;;71500;;46.6258;5.21411;Total;GGE LOUHANNAIS;;R;;;
83500008;;83500;;43.10764;5.87729;Esso;ESSO Eurl Marina;;R;;;
24160002;;24160;;45.33724;1.05587;Total;MR BRANDY;;R;;;
69360014;;69360;;;;;;;A;;;
93420001;;93420;;48.95503;2.53749;Simply Market;SIMPLY MARKET;;R;;;
45340004;;45340;;48.06192;2.41491;Agip;AGIP AIRE DU LOIRET A 19;;A;;;
17550001;;17550;;45.90462;-1.25889;Intermarché;INTERMARCHE DOLUS D OLERON;;R;;;
81990001;;81990;;43.91711;2.11387;Leclerc;LAVIDA;;R;;;
77170001;;77170;;48.70077;2.60099;Total Access;TOTAL ACCESS;;R;;;
64300005;;64300;;43.48026;-0.7476;Intermarché;INTERMARCHE ORTHEZ;;R;;;
93160002;;93160;;48.82908;2.56861;Total;RELAIS DU GRAND CHENE;;R;;;
6300014;;06300;;43.71984;7.28636;Total Access;TOTAL ACCESS roquebilliere;;R;;;
51100035;;51100;;49.25775;4.01178;Total Access;TOTAL ACCESS  REIMS BREBANT;;R;;;
6650001;;06650;;43.6729;6.99414;Casino;CASINO SUPERMARCHE;;R;;;
66962002;;66962;;42.68628;2.88278;Leclerc;SAS VERNET DIS;;R;;;
77720006;;77720;;;;;;;R;;;
86800004;;86800;;46.55889;0.49816;Carrefour Contact;CARREFOUR CONTACT;;R;;;
62120008;;62120;;;;;;;A;;;
64480003;;64480;;;;;;;R;;;
78120008;;78120;;;;;;;R;;;
60420001;;60420;;49.5533;2.53269;Carrefour Market;Carrefour Market;;R;;;
62330001;;62330;;50.60932;2.47213;Carrefour Market;Carrefour Market;;R;;;
31400001;;31400;;43.58963;1.45548;Total;RELAIS TOULOUSE DEMOISELLES;;R;;;
37220001;;37220;;47.12194;0.4279;Système U;Super U L'ILE BOUCHARD;;R;;;
33310007;;33310;;;;;;;R;;;
62000009;;62000;;;;;;;R;;;
33080001;;33300;;44.88303;-0.563122;Auchan;Auchan Bordeaux le lac;;R;;;
22240002;;22240;;;;;;;R;;;
70290001;;70290;;;;;;;R;;;
29880003;;29880;;48.60714;-4.50687;Shopi;SHOPI;;R;;;
20170001;;20170;;41.70379;9.12331;Total;SARL CESARI;;R;;;
62640001;;62640;;50.41976;2.92352;Supermarché Match;SUPERMARCHES MATCH  MONTIGNY EN GOHELLE;;R;;;
2320001;;02320;;49.49934;3.45063;Carrefour Market;Carrefour Market;;R;;;
13006002;;13006;;43.2848;5.39051;Total;RELAIS MEDITERRANEE;;R;;;
56350001;;56350;;47.6371;-2.16325;Intermarché;INTERMARCHE ALLAIRE;;R;;;
78390006;;78390;;;;;;;R;;;
32400003;;32400;;43.66835;-0.07939;Total;GGE DELLE VEDOVE;;R;;;
91270001;;91270;;48.70007;2.41992;BP;BP VIGNEUX;;R;;;
27000006;;27000;;49.00728;1.16306;Intermarché;INTERMARCHE EVREUX La Madeleine;;R;;;
7200005;;07200;;44.61197;4.40909;Casino;CASINO SUPERMARCHE;;R;;;
33160001;;33160;;;;;;;R;;;
30120002;;30120;;43.99054;3.60814;Système U;SUPER U;;R;;;
27130001;;27130;;48.73857;0.941962;Carrefour Market;CSF FRANCE STATIONS SERVICE;;R;;;
44380006;;44380;;;;;;;R;;;
39240001;;39240;;46.39403;5.56991;Système U;SUPER U;;R;;;
93100015;;93100;;;;;;;R;;;
37150002;;37150;;47.32783;0.98695;Carrefour Market;Carrefour Market;;R;;;
30380001;;30380;;44.09668;4.06809;Intermarché;INTERMARCHE ST CHRISTOL LES ALES;;R;;;
67700004;;67700;;48.74224;7.35737;Total;RELAIS DE LA ROSERAIE;;R;;;
49800001;;49800;;;;;;;R;;;
62680001;;62680;;50.40479;2.87556;Intermarché;INTERMARCHE MERICOURT;;R;;;
18410002;;18410;;47.55221;2.44744;Système U;SAS SOLAUDIS;;R;;;
39130007;;39130;;;;Carrefour Express;Carrefour Express;;R;;;
92000021;;92000;;;;;;;R;;;
86370003;;86370;;;;;;;R;;;
13130006;;13130;;43.51878;5.20032;Total Access;TOTAL ACCESS Les Chasseurs;;R;;;
69700007;;69700;;;;;;;R;;;
52100003;;52100;;48.61719;4.9118;Total;SARL BRIVOT ET CHEVALIER;;R;;;
93320001;;93320;;48.91043;2.51041;Total;RELAIS ARISTIDE BRIAND;;R;;;
83440004;;83440;;43.60567;6.76595;Leclerc;MONTAUDIS;;R;;;
24430001;;24430;;45.19394;0.660082;Auchan;AUCHAN MARSAC SUR L'ISLE;;R;;;
76100004;;76100;;49.42734;1.09262;Total;RELAIS EUROPE;;R;;;
34000011;;34090;;43.6443;3.84361;Casino;CASINO SUPERMARCHE;;R;;;
9100005;;09100;;43.10208;1.62308;Indépendant sans enseigne;UNIMAG FAURE;;R;;;
95290002;;95290;;49.11045;2.22459;Total;RELAIS ISLE ADAM;;R;;;
25290003;;25290;;;;;;;R;;;
34300002;;34300;;43.31068;3.48234;Total;SA TRESSOL PEZENAS;;R;;;
33260004;;33260;;;;;;;R;;;
94300001;;94300;;48.84522;2.43283;Esso;SIAV SA;;R;;;
22350003;;22350;;48.26853;-2.15068;Total;RELAIS VAL DE RANCE;;R;;;
15400004;;15400;;45.27999;2.66167;Elan;STATION ELAN;;R;;;
78660003;;78660;;48.51279;1.84055;Shopi;BRUMANUMACLE;;R;;;
79320002;;79320;;;;;;;R;;;
83440006;;83440;;43.60713;6.74869;Agip;STATION SERVICE LA PLAINE;;R;;;
95100032;;95100;;;;;;;R;;;
1240001;;01240;;46.07194;5.20369;Indépendant sans enseigne;GARAGE CHAUDIER;;R;;;
64120002;;64120;;43.22589;-1.11065;Total;MR THAMBO;;R;;;
68640001;;68640;;47.55617;7.30749;Intermarché Contact;INTERMARCHE;;R;;;
51520001;;51520;;48.99133;4.34207;Total Access;RELAIS SAINT MARTIN SUR LE PRE;;R;;;
72000010;;72000;;48.01767;0.218862;Total;ETS JAMOIS LEPROUST;;R;;;
92800008;;92800;;;;;;;R;;;
53200001;;53200;;47.82366;-0.70689;Carrefour Market;Carrefour Market;;R;;;
33190005;;33190;;;;;;;R;;;
54110002;;54110;;48.62344;6.34876;Esso Express;ESSO DOMBASLE;;R;;;
87000008;;87000;;45.82698;1.25928;Avia;AVIA DEUX CAGALIN;;R;;;
76150002;;76150;;49.49457;0.998032;Esso;ESSO LA VAUPALIERE;;A;;;
75017016;;75017;;48.8865;2.30427;BP;BP PARIS PORTE DE CLICHY;;R;;;
93200005;;93200;;48.91568;2.33854;Total;PEUGEOT SAINT DENIS AUTOMOBILES;;R;;;
63000021;;63000;;;;;;;R;;;
83580003;;83580;;43.26279;6.58313;Avia;SARL JOCATI;;R;;;
54500004;;54500;;48.65991;6.18344;Esso Express;ESSO VANDOEUVRE;;R;;;
62270003;;62270;;;;;;;R;;;
46420001;;46120;;44.72371;1.91694;Intermarché Contact;INTER CONTACT LACAPELLE MARIVAL;;R;;;
85430001;;85430;;46.5712;-1.50929;Système U;U express  NIEUL LE DOLENT;;R;;;
74700002;;74700;;45.94049;6.6327;Total Access;RELAIS DU REPOSOIR total access;;R;;;
41600005;;41600;;47.58545;2.02612;Intermarché;INTERMARCHE LAMOTTE BEUVRON;;R;;;
54500003;;54500;;48.65457;6.18582;Total Access;RELAIS VANDOEUVRE TOTAL ACCESS;;R;;;
78130008;;78130;;48.99228;1.91378;Oil France;AUTOS OCCASIONS AMSY;;R;;;
95170001;;95170;;48.96829;2.31584;BP;BP DEUIL LA BARRE AV. PARIS;;R;;;
6310001;;06310;;43.70743;7.33406;Total;Relais TOTAL des plaisanciers;;R;;;
68870001;;68870;;47.63567;7.49281;Intermarché;SA JOFRINETTE;;R;;;
25150003;;25150;;47.44395;6.73414;Avia;Station avia;;A;;;
82000012;;82000;;44.02562;1.36573;Total;Sarl Olivier;;R;;;
41130004;;41130;;47.28201;1.57017;Colruyt;DATS SELLES SUR CHER;;R;;;
21600004;;21600;;47.28779;5.06231;Intermarché;INTERMARCHE LONGVIC;;R;;;
59770002;;59770;;50.34104;3.56553;Carrefour Market;Carrefour Market;;R;;;
11600003;;11600;;;;;;;R;;;
38190001;;38190;;45.26645;5.91531;Carrefour Market;Carrefour Market;;R;;;
56890005;;56890;;;;;;;"\r";;;
44530001;;44530;;;;;;;R;;;
83130003;;83130;;43.14317;6.0375;K9;STATION SERVICE K9;;R;;;
76910001;;76910;;50.01174;1.31554;Intermarché;INTERMARCHE CRIEL SUR MER;;R;;;
83340010;;83340;;;;;;;R;;;
86100003;;86100;;46.79896;0.54931;Système U;Super U Coop Atlantique Châtellerault;;R;;;
50260001;;50260;;49.46772;-1.63367;Système U;SA MAJEDIS;;R;;;
33700012;;33700;;44.85637;-0.65272;Intermarché;INTERMARCHE MERIGNAC;;R;;;
83000006;;83100;;43.12753;5.97764;Intermarché;INTERMARCHE TOULON;;R;;;
33700020;;33700;;;;;;;R;;;
92100002;;92100;;48.83585;2.23875;Total;RELAIS BOULOGNE BILLANCOURT;;R;;;
12330003;;12330;;44.45541;2.47265;Intermarché;INTERMARCHE MARCILLAC VALLON;;R;;;
38710002;;38710;;44.81476;5.75099;Indépendant sans enseigne;SARL GBB;;R;;;
6600009;;06600;;43.58671;7.1187;Esso Express;ESSO DUGOMMIER;;R;;;
71270001;;71270;;46.95779;5.1717;Total;Relais Lagarde la Villeneuve;;R;;;
76240003;;76240;;;;;;;R;;;
74200010;;74200;;;;;;;R;;;
33720008;;33720;;;;;;;A;;;
19300002;;19300;;45.40203;2.04233;Système U;Super U Coop Atlantique Egletons;;R;;;
91610001;;91610;;48.53098;2.38822;Carrefour Market;Carrefour Market;;R;;;
69803001;;69803;;45.72064;4.92377;Auchan;Auchan Saint Priest;;R;;;
95470006;;95470;;;;;;;R;;;
41400006;;41400;;47.34219;1.17943;Esso Express;ESSO EXPRESS MONTRICHARD SAINT LUC;;R;;;
71230001;;71230;;46.64314;4.37156;Agip;AGIP SAINT VALLIER;;R;;;
45200005;;45200;;;;;;;R;;;
33130006;;33130;;44.8171;-0.54835;Esso Express;ESSO EXPRESS BEGLES;;R;;;
17600002;;17600;;45.63477;-0.976456;Total Access;EURL STE AUTO PRESTIGE;;R;;;
20217001;;20217;;42.67321;9.29716;VITO;DOMARCHI MARC ET SEBASTIEN;;R;;;
29430001;;29430;;48.6538;-4.18796;Super Casino;SUPERMARCHE CASINO;;R;;;
55160004;;55160;;;;;;;A;;;
62360004;;62360;;50.66982;1.63283;Intermarché;INTERMARCHE ST ETIENNE AU MONT;;R;;;
29200002;;29200;;48.40757;-4.49567;Système U;Super U BREST KEREDERN;;R;;;
91300011;;91300;;48.73114;2.27274;BP;BP MASSY;;R;;;
80380001;;80800;;49.87053;2.51182;Total;AJC DISTRIBUTION;;R;;;
44300003;;44300;;47.2377;-1.56947;Total;RELAIS DU PETIT HERMITAGE;;R;;;
52120002;;52120;;48.03146;4.91288;Intermarché;INTERMARCHE Super;;R;;;
57230001;;57230;;49.04835;7.42744;Supermarché Match;SUPERMARCHES MATCH  BITCHE;;R;;;
81210001;;81210;;43.6624;2.28259;Elan;CARRASCAL CADRIEU;;R;;;
6210002;;06210;;;;;;;R;;;
85190001;;85190;;46.733;-1.59113;Système U;Hyper U AIZENAY;;R;;;
10270002;;10270;;48.21599;4.23012;Total;RELAIS DE TROYES PLESSIS;;A;;;
30100009;;30100;;44.11302;4.10046;Intermarché;INTERMARCHE ROUTE DE NIMES;;R;;;
93170001;;93170;;48.86205;2.4165;Total;RELAIS DES MEUNIERS;;R;;;
58000001;;58000;;46.98581;3.17465;Géant;GEANT CASINO;;R;;;
26400007;;26400;;;;;;;R;;;
80200006;;80200;;;;;;;R;;;
65510001;;65510;;42.79928;0.41036;Avia;PICOTY SA LOUDENVIELLE;;R;;;
44240003;;44240;;;;;;;R;;;
33390004;;33820;;45.29059;-0.6066;Système U;SUPER U;;R;;;
56109001;;56100;;47.73344;-3.38466;Géant;GEANT CASINO;;R;;;
85670001;;85670;;;;;;;R;;;
56520004;;56520;;;;;;;R;;;
83240006;;83240;;43.1845;6.54258;Avia;Avia express;;R;;;
12000001;;12000;;44.35919;2.56998;Total;FALLIERE ANDRE;;R;;;
59000011;;59000;;50.61699;3.02418;Total Access;Relais TOTAL ACCESS de l'EPINETTE;;R;;;
34500007;;34500;;43.35142;3.23293;Casino;CASINO SUPERMARCHE;;R;;;
67000010;;67200;;48.56892;7.71019;Agip;AGIP STRASBOURG-SCHIRMECK;;R;;;
19110002;;19110;;;;;;;R;;;
92230004;;92230;;;;;;;R;;;
64103001;;64100;;43.49827;-1.43649;Leclerc;SODIBAY;;R;;;
59160001;;59610;;50.01954;4.0299;Total Access;RELAIS FOURMIES;;R;;;
46230002;;46230;;44.34049;1.54409;Elan;JPM AUTOMOBILES SERVICES;;R;;;
13110001;;13110;;43.42042;4.97897;Total;TOTAL RELAIS PONT DU ROY;;R;;;
54920001;;54920;;49.47503;5.82798;Indépendant sans enseigne;STATION DES TROIS FRONTIERES;;R;;;
78990001;;78990;;48.76773;1.95184;Total Access;RELAIS TOTAL ACCESS ELANCOURT;;R;;;
83260004;;83260;;43.1544;6.07008;Casino;CASINO LA CRAU;;R;;;
14111001;;14111;;49.16074;-0.3998;Intermarché;INTERMARCHE LOUVIGNY;;R;;;
16021001;;16000;;45.65826;0.18145;Leclerc;ANGOULEME DISTRIBUTION;;R;;;
48300005;;48300;;44.72842;3.85645;Total;RELAIS DU LANGOUYROU;;R;;;
44400006;;44400;;47.17982;-1.53303;Intermarché;INTERMARCHE REZE LES NANTES;;R;;;
69400011;;69400;;;;;;;R;;;
85490001;;85490;;46.36996;-0.5944;Intermarché;INTERMARCHE BENET;;R;;;
78380001;;78380;;48.86849;2.13183;Total Access;RELAIS TOTAL ACCESS BOUGIVAL;;R;;;
94290002;;94290;;;;;;;R;;;
60110003;;60110;;49.22699;2.13073;Intermarché;INTERMARCHE MERU;;R;;;
77470001;;77470;;48.95801;2.95945;Carrefour Market;CSF FRANCE STATIONS;;R;;;
54300011;;54300;;;;;;;A;;;
31620001;;31620;;43.81169;1.35975;Avia;AVIA FRONTONNAIS SUD;;A;;;
60680003;;60680;;;;;;;R;;;
89310001;;89310;;47.69274;3.99676;Avia;RELAIS NUCERIEN;;R;;;
67603001;;67600;;48.2814;7.46226;Leclerc;E.LECLERC ZI NORD;;R;;;
73500005;;73500;;45.19918;6.67577;Intermarché;INTERMARCHE;;R;;;
71680001;;71680;;46.25184;4.78975;Carrefour;CARREFOUR CRECHES SUR SAONE;;R;;;
38150004;;38150;;45.39307;4.80729;Total;RELAIS DU ROUSSILLON;;A;;;
57000007;;57070;;;;;;;R;;;
25870001;;25870;;47.33785;5.93701;Total;MR GAULARD;;R;;;
22000010;;22000;;;;;;;R;;;
41000014;;41000;;47.58848;1.31325;Avia;Station Avia;;R;;;
7100004;;07100;;;;;;;R;;;
9100006;;09100;;43.13441;1.60387;Intermarché;SAS LAGARDE INTERMARCHE;;R;;;
74270002;;74270;;;;;;;R;;;
93400004;;93400;;;;;;;R;;;
35000011;;35000;;48.10572;-1.73381;Esso Express;ESSO RENNES OUEST;;R;;;
33000006;;33800;;44.82532;-0.54646;Esso Express;ESSO BRIENNE 2;;R;;;
66000010;;66000;;42.68927;2.8945;Esso Express;ESSO PERPINYA;;R;;;
19130004;;19130;;45.24492;1.41342;Intermarché;INTERMARCHE OBJAT;;R;;;
62143002;;62143;;50.40544;2.75625;Leclerc;LECLERC  ANGRES;;R;;;
48000001;;48000;;44.5157;3.47762;Système U;HYPER U;;R;;;
64120001;;64120;;43.33049;-1.03752;Total;SARL RESTOYBURU SAINT PALAIS;;R;;;
3300001;;03300;;46.13844;3.44867;Carrefour Market;Carrefour Market;;R;;;
94600007;;94600;;;;;;;R;;;
75019017;;75019;;;;;;;R;;;
86240002;;86240;;46.52192;0.327292;Total;SARL SRT;;R;;;
68520005;;68520;;47.71674;7.1604;Agip;AGIP PORTE D ALSACE;;A;;;
59300009;;59300;;50.35274;3.49546;Oil France;SARL SIGESS;;R;;;
35301001;;35300;;48.34759;-1.18229;Carrefour;CARREFOUR FOUGERES;;R;;;
20600003;;20600;;42.65848;9.41588;BP;Ets Marcel Ferrari;;R;;;
71300009;;71300;;46.66475;4.39228;Intermarché;INTERMARCHE GOURDON;;R;;;
54120004;;54120;;48.44228;6.73725;Intermarché;INTERMARCHE DENEUVRE;;R;;;
67500005;;67500;;48.82034;7.77808;Total;GARAGE HELMCHEN;;R;;;
52540001;;62540;;50.50283;2.50799;Intermarché;INTERMARCHE;;R;;;
17130001;;17130;;45.28374;-0.40304;Système U;Super U Coop Atlantique Montendre;;R;;;
84350001;;84350;;44.08834;4.88091;Indépendant sans enseigne;SARL GRIMAUD;;R;;;
34170001;;34170;;43.6226;3.89787;Système U;SUPER U;;R;;;
10400002;;10400;;48.49241;3.51289;Carrefour Market;Carrefour Market;;R;;;
93470002;;93470;;48.91495;2.58892;Intermarché;INTERMARCHE COUBRON;;R;;;
38470002;;38470;;45.20809;5.41232;Système U;SUPER U;;R;;;
